time,open,high,low,close,volume,time,RSI
2008-12-26,8468.7100,8533.0703,8461.7803,8515.5498,86760000,2008-12-26,44.5183
2008-12-24,8416.8604,8498.5000,8416.8604,8468.4805,66930000,2008-12-24,41.9665
2008-12-23,8518.6504,8604.1201,8391.2998,8419.4902,174640000,2008-12-23,45.5665
2008-12-22,8573.3701,8601.4102,8372.0195,8519.6904,211090000,2008-12-22,47.4825
2008-12-19,8606.5000,8787.2305,8550.4297,8579.1104,550150000,2008-12-19,48.5643
2008-12-18,8823.9404,8883.3604,8527.4102,8604.9902,274080000,2008-12-18,55.8751
2008-12-17,8921.9102,8961.2598,8778.0703,8824.3398,239260000,2008-12-17,59.4003
2008-12-16,8565.6504,8958.7900,8565.6504,8924.1396,337190000,2008-12-16,49.2028
2008-12-15,8628.8096,8676.2803,8469.0303,8564.5303,229940000,2008-12-15,51.1976
2008-12-12,8563.0996,8682.5703,8347.8096,8629.6797,271030000,2008-12-12,49.3274
2008-12-11,8750.1299,8809.4502,8512.7598,8565.0898,290540000,2008-12-11,54.5320
2008-12-10,8693.0000,8879.2197,8646.3301,8761.4199,232830000,2008-12-10,53.2125
2008-12-09,8934.0996,8934.0996,8651.7402,8691.3301,284950000,2008-12-09,59.5990
2008-12-08,8637.6504,9026.4102,8637.4902,8934.1797,358970000,2008-12-08,53.6088
2008-12-05,8376.0801,8686.4697,8118.5000,8635.4199,346370000,2008-12-05,47.6118
2008-12-04,8587.0703,8631.9902,8259.4004,8376.2402,280880000,2008-12-04,52.3919
2008-12-03,8409.1396,8624.1904,8234.1504,8591.6904,294680000,2008-12-03,48.5827
2008-12-02,8153.7500,8437.1699,8143.5098,8419.0898,307520000,2008-12-02,42.8387
2008-12-01,8826.8896,8827.0498,8141.3599,8149.0898,321010000,2008-12-01,57.7063
2008-11-28,8724.7002,8831.3496,8672.6904,8829.0400,155510000,2008-11-28,55.6623
2008-11-26,8464.4902,8726.6104,8311.1699,8726.6104,283920000,2008-11-26,50.3118
2008-11-25,8445.1396,8607.3799,8281.4600,8479.4697,374020000,2008-11-25,49.9186
2008-11-24,8048.0898,8599.0195,8048.0898,8443.3896,491890000,2008-11-24,41.6235
2008-11-21,7552.3701,8071.7500,7449.3799,8046.4199,569010000,2008-11-21,28.7273
2008-11-20,7995.5298,8187.3999,7506.9702,7552.2900,528130000,2008-11-20,34.7286
2008-11-19,8420.6904,8504.6396,7987.0801,7997.2798,350470000,2008-11-19,42.1141
2008-11-18,8273.3398,8477.9502,8105.4399,8424.7500,366390000,2008-11-18,38.1236
2008-11-17,8494.8398,8571.2998,8246.8896,8273.5801,278220000,2008-11-17,41.9251
2008-11-14,8822.1904,8923.1797,8469.9902,8497.3096,304370000,2008-11-14,48.1314
2008-11-13,8281.1396,8876.5898,7965.4199,8835.2500,476600000,2008-11-13,34.0020
2008-11-12,8684.5195,8684.5996,8265.2900,8282.6602,314660000,2008-11-12,41.3502
2008-11-11,8864.3203,8867.9102,8560.7100,8693.9600,257270000,2008-11-11,45.1563
2008-11-10,8946.5996,9159.5801,8760.4600,8870.5400,221230000,2008-11-10,46.8843
2008-11-07,8696.0303,8961.5703,8696.0303,8943.8096,246300000,2008-11-07,40.8532
2008-11-06,9134.0098,9155.4404,8637.1699,8695.7900,344350000,2008-11-06,49.4389
2008-11-05,9616.5996,9616.5996,9111.4697,9139.2695,264640000,2008-11-05,62.0017
2008-11-04,9323.8896,9653.9502,9323.8896,9625.2803,254930000,2008-11-04,56.0784
2008-11-03,9326.0400,9410.5498,9255.4805,9319.8301,180970000,2008-11-03,56.1347
2008-10-31,9179.0898,9454.3604,9119.2002,9325.0098,310950000,2008-10-31,53.3359
2008-10-30,9004.6602,9266.4697,8976.8701,9180.6904,267210000,2008-10-30,50.0241
2008-10-29,9062.3301,9363.3203,8890.2900,8990.9600,316230000,2008-10-29,51.0727
2008-10-28,8178.7202,9082.0801,8174.7300,9065.1201,372160000,2008-10-28,31.9484
2008-10-27,8375.9199,8599.0996,8143.5898,8175.7700,281180000,2008-10-27,34.5885
2008-10-24,8683.2100,8683.2100,8187.4800,8378.9502,335680000,2008-10-24,38.9806
2008-10-23,8519.7695,8795.9902,8243.5498,8691.2500,340740000,2008-10-23,35.1481
2008-10-22,9027.8398,9027.8398,8335.2998,8519.2100,348840000,2008-10-22,42.3899
2008-10-21,9262.7998,9284.5498,9004.2695,9033.6602,231160000,2008-10-21,46.2455
2008-10-20,8852.2998,9266.6299,8852.2197,9265.4297,241400000,2008-10-20,37.5640
2008-10-17,8975.3496,9281.1201,8718.2500,8852.2197,360600000,2008-10-17,39.2256
2008-10-16,8577.0400,9013.2695,8197.6699,8979.2598,422450000,2008-10-16,30.5210
2008-10-15,9301.9102,9308.7598,8530.1201,8577.9102,374350000,2008-10-15,39.5388
2008-10-14,9388.9697,9794.3701,9085.4297,9310.9902,412740000,2008-10-14,40.8058
2008-10-13,8462.4199,9427.9902,8462.1797,9387.6104,399290000,2008-10-13,15.6274
2008-10-10,8568.6699,8901.2803,7882.5098,8451.1904,674920000,2008-10-10,16.3241
2008-10-09,9261.6904,9448.1396,8579.1904,8579.1904,436740000,2008-10-09,21.8951
2008-10-08,9437.2305,9628.0703,9194.7803,9258.0996,479270000,2008-10-08,23.6867
2008-10-07,9955.4199,10124.0303,9436.6699,9447.1104,362520000,2008-10-07,30.0348
2008-10-06,10322.5195,10322.7598,9525.3203,9955.5000,391460000,2008-10-06,36.0185
2008-10-03,10483.9600,10796.2598,10310.2500,10325.3799,299690000,2008-10-03,39.0090
2008-10-02,10825.5400,10825.5400,10439.5195,10482.8496,395330000,2008-10-02,46.0942
2008-10-01,10847.4004,10882.5195,10631.9502,10831.0703,256670000,2008-10-01,46.5678
2008-09-30,10371.5801,10868.9004,10371.4199,10850.6602,319770000,2008-09-30,33.5667
2008-09-29,11139.6201,11139.9404,10365.4502,10365.4502,385940000,2008-09-29,51.1422
2008-09-26,11019.0400,11168.0596,10868.8203,11143.1299,232560000,2008-09-26,47.3556
2008-09-25,10827.1699,11129.1904,10827.0098,11022.0596,218530000,2008-09-25,40.9876
2008-09-24,10850.0195,10928.4004,10753.5703,10825.1699,183630000,2008-09-24,41.5109
2008-09-23,11015.6904,11143.2100,10833.9404,10854.1699,204480000,2008-09-23,45.1689
2008-09-22,11394.4199,11394.5801,10992.2002,11015.6904,213210000,2008-09-22,54.8346
2008-09-19,11027.5098,11483.0498,11026.7002,11388.4404,655110000,2008-09-19,44.8262
2008-09-18,10609.0098,11076.4404,10459.4404,11019.6904,488060000,2008-09-18,29.1592
2008-09-17,11056.5801,11057.3096,10595.9004,10609.6602,463200000,2008-09-17,39.7113
2008-09-16,10905.6201,11093.2197,10742.7002,11059.0195,494760000,2008-09-16,32.5025
2008-09-15,11416.3701,11416.4502,10917.5098,10917.5098,432970000,2008-09-15,50.3122
2008-09-12,11429.3203,11459.9297,11280.4004,11421.9902,238890000,2008-09-12,50.9314
2008-09-11,11264.4404,11445.6797,11098.6699,11433.7100,247820000,2008-09-11,43.1354
2008-09-10,11233.9102,11380.6299,11215.2598,11268.9199,214260000,2008-09-10,41.6330
2008-09-09,11514.7305,11577.5000,11230.7305,11230.7305,257300000,2008-09-09,52.8774
2008-09-08,11224.8701,11570.6602,11224.7900,11510.7402,273000000,2008-09-08,37.6741
2008-09-05,11185.6299,11245.1504,11037.8496,11220.9600,198300000,2008-09-05,35.1976
2008-09-04,11532.4805,11532.4805,11176.0195,11188.2305,229200000,2008-09-04,50.8141
2008-09-03,11506.0098,11554.3799,11416.5303,11532.8799,174250000,2008-09-03,49.3123
2008-09-02,11545.6299,11790.1699,11471.9004,11516.9199,177090000,2008-09-02,51.3663
2008-08-29,11713.2305,11713.2305,11543.3896,11543.9600,166910000,2008-08-29,60.7292
2008-08-28,11499.8701,11715.1797,11499.7900,11715.1797,149150000,2008-08-28,50.7244
2008-08-27,11412.4600,11554.4600,11381.7695,11502.5098,120580000,2008-08-27,45.7719
2008-08-26,11383.5596,11436.2402,11340.4102,11412.8701,119800000,2008-08-26,44.1479
2008-08-25,11626.1904,11626.2695,11362.6299,11386.2500,148610000,2008-08-25,56.5992
2008-08-22,11426.7900,11632.1299,11426.7900,11628.0596,138790000,2008-08-22,45.5577
2008-08-21,11415.2305,11476.2100,11315.5703,11430.2100,130020000,2008-08-21,44.8459
2008-08-20,11345.9404,11454.1504,11290.5801,11417.4297,144880000,2008-08-20,40.7856
2008-08-19,11478.0898,11478.1699,11318.5000,11348.5498,171580000,2008-08-19,46.4980
2008-08-18,11659.6504,11690.4297,11434.1201,11479.3896,156290000,2008-08-18,55.9123
2008-08-15,11611.2100,11709.8896,11599.7305,11659.9004,215040000,2008-08-15,53.7251
2008-08-14,11532.0703,11718.2803,11450.8896,11615.9297,159790000,2008-08-14,50.1927
2008-08-13,11632.8096,11633.7803,11453.3398,11532.9600,182550000,2008-08-13,54.8567
2008-08-12,11781.7002,11782.3496,11601.5195,11642.4697,173590000,2008-08-12,62.3491
2008-08-11,11729.6699,11867.1104,11675.5303,11782.3496,183190000,2008-08-11,60.7082
2008-08-08,11432.0898,11759.9600,11388.0400,11734.3203,212830000,2008-08-08,49.7478
2008-08-07,11655.4199,11655.5801,11416.7002,11431.4297,229610000,2008-08-07,60.9042
2008-08-06,11603.6396,11685.4600,11521.3203,11656.0703,180060000,2008-08-06,59.0407
2008-08-05,11286.0195,11615.9297,11286.0195,11615.7695,234990000,2008-08-05,44.9599
2008-08-04,11326.3203,11382.1699,11221.5303,11284.1504,170250000,2008-08-04,46.7439
2008-08-01,11379.8896,11425.7305,11267.0498,11326.3203,189700000,2008-08-01,49.0057
2008-07-31,11577.9902,11578.8896,11363.6904,11378.0195,220200000,2008-07-31,58.1026
2008-07-30,11397.5596,11586.6201,11397.5596,11583.6904,208520000,2008-07-30,50.8282
2008-07-29,11133.4404,11398.3799,11128.0596,11397.5596,206930000,2008-07-29,36.7659
2008-07-28,11369.4697,11369.5498,11125.1299,11131.0801,197550000,2008-07-28,47.3557
2008-07-25,11341.1396,11443.8096,11325.0996,11370.6904,190920000,2008-07-25,45.7135
2008-07-24,11630.3398,11634.4902,11345.3701,11349.2803,241140000,2008-07-24,63.3706
2008-07-23,11603.3896,11698.1699,11558.2900,11632.3799,264520000,2008-07-23,62.1795
2008-07-22,11457.9004,11616.6602,11387.3896,11602.5000,273690000,2008-07-22,55.3154
2008-07-21,11495.0195,11559.6699,11423.9404,11467.3398,212850000,2008-07-21,57.6512
2008-07-18,11436.5596,11510.8203,11381.9297,11496.5703,378610000,2008-07-18,55.0346
2008-07-17,11238.3896,11446.6602,11209.5596,11446.6602,335260000,2008-07-17,44.9448
2008-07-16,10961.8896,11244.1699,10918.3301,11239.2803,307590000,2008-07-16,24.1718
2008-07-15,11050.7998,11123.6699,10827.7100,10962.5400,331390000,2008-07-15,27.0426
2008-07-14,11103.6396,11239.0400,11003.6504,11055.1904,205360000,2008-07-14,28.8228
2008-07-11,11226.1699,11241.0703,10977.6797,11100.5400,275010000,2008-07-11,33.2661
2008-07-10,11148.0098,11270.2998,11086.9502,11229.0195,248010000,2008-07-10,26.9835
2008-07-09,11381.9297,11418.2402,11141.9902,11147.4404,227100000,2008-07-09,35.8127
2008-07-08,11225.0303,11391.1299,11174.8799,11384.2100,271500000,2008-07-08,20.5566
2008-07-07,11289.1904,11399.1104,11120.7402,11231.9600,248240000,2008-07-07,22.4674
2008-07-03,11216.0000,11337.4805,11157.2100,11288.5400,176910000,2008-07-03,14.5385
2008-07-02,11382.3398,11434.1201,11214.3701,11215.5098,230690000,2008-07-02,18.2499
2008-07-01,11344.6396,11407.9004,11183.4297,11382.2598,299590000,2008-07-01,13.8905
2008-06-30,11345.7002,11437.2998,11287.5596,11350.0098,282210000,2008-06-30,13.9088
2008-06-27,11452.8496,11485.2500,11297.9902,11346.5098,338250000,2008-06-27,15.7373
2008-06-26,11808.5703,11808.7305,11453.4199,11453.4199,302550000,2008-06-26,25.4603
2008-06-25,11805.3096,11924.1904,11789.3604,11811.8301,236160000,2008-06-25,25.0890
2008-06-24,11842.3604,11904.3203,11725.5195,11807.4297,225270000,2008-06-24,26.3960
2008-06-23,11843.8301,11986.9600,11731.0596,11842.3604,182870000,2008-06-23,26.4438
2008-06-20,12062.1904,12062.1904,11818.8301,11842.6904,429700000,2008-06-20,34.5891
2008-06-19,12029.0596,12114.7900,11978.3301,12063.0898,230920000,2008-06-19,31.8002
2008-06-18,12158.6797,12158.6797,11993.6396,12029.0596,212900000,2008-06-18,37.2349
2008-06-17,12269.6504,12322.8203,12150.2900,12160.2998,174690000,2008-06-17,42.7017
2008-06-16,12306.8604,12319.7197,12212.2500,12269.0801,222140000,2008-06-16,44.6240
2008-06-13,12144.5898,12310.2803,12144.5898,12307.3496,247980000,2008-06-13,33.1391
2008-06-12,12089.6299,12269.2402,12076.9297,12141.5801,260960000,2008-06-12,28.7604
2008-06-11,12286.3398,12286.6699,12079.1299,12083.7695,247120000,2008-06-11,36.1810
2008-06-10,12277.7100,12369.2305,12206.9600,12289.7598,240760000,2008-06-10,35.5426
2008-06-09,12210.1299,12331.8604,12195.3203,12280.3203,266350000,2008-06-09,30.7992
2008-06-06,12602.7402,12603.0703,12192.0596,12209.8096,307820000,2008-06-06,49.2063
2008-06-05,12388.8096,12610.9600,12388.8096,12604.4502,236160000,2008-06-05,28.9650
2008-06-04,12391.8604,12496.1602,12338.7803,12390.4805,238590000,2008-06-04,29.1098
2008-06-03,12503.2002,12554.0498,12342.1201,12402.8496,227460000,2008-06-03,34.6373
2008-06-02,12637.6699,12638.0801,12427.7695,12503.8203,199090000,2008-06-02,43.3328
2008-05-30,12647.3604,12689.7002,12617.4004,12638.3203,210230000,2008-05-30,44.0297
2008-05-29,12593.8701,12726.6602,12554.7002,12646.2197,206420000,2008-05-29,39.3154
2008-05-28,12542.9004,12601.9297,12495.2695,12594.0303,213680000,2008-05-28,34.7317
2008-05-27,12479.6299,12572.5303,12442.5898,12548.3496,201530000,2008-05-27,28.8985
2008-05-23,12620.9004,12621.9600,12460.0898,12479.6299,190210000,2008-05-23,35.0119
2008-05-22,12597.6904,12669.3398,12591.3398,12625.6201,216360000,2008-05-22,32.9735
2008-05-21,12824.9404,12862.4697,12573.6699,12601.1904,265810000,2008-05-21,45.0896
2008-05-20,13026.0400,13026.0400,12781.7803,12828.6797,265220000,2008-05-20,63.0202
2008-05-19,12985.4102,13136.6904,12963.7598,13028.1602,193770000,2008-05-19,60.2239
2008-05-16,12992.7402,13001.9404,12893.4902,12986.7998,249260000,2008-05-16,60.9515
2008-05-15,12891.2900,12999.5000,12854.9805,12992.6602,217780000,2008-05-15,54.2594
2008-05-14,12825.1201,12993.1504,12825.1201,12898.3799,206820000,2008-05-14,49.3007
2008-05-13,12872.0801,12891.3701,12780.9697,12832.1797,236710000,2008-05-13,52.8592
2008-05-12,12745.5498,12904.1602,12740.5000,12876.3096,198110000,2008-05-12,43.1921
2008-05-09,12860.6797,12861.4102,12715.0195,12745.8799,180240000,2008-05-09,51.6200
2008-05-08,12814.3496,12909.8604,12794.8096,12866.7803,195570000,2008-05-08,48.0508
2008-05-07,13010.8203,13036.7100,12796.1904,12814.3496,235000000,2008-05-07,66.1627
2008-05-06,12968.8896,13046.1504,12863.2002,13020.8301,199370000,2008-05-06,63.6005
2008-05-05,13056.5703,13058.4502,12939.7402,12969.5400,197810000,2008-05-05,73.8290
2008-05-02,13012.5303,13132.4600,12981.8301,13058.2002,205410000,2008-05-02,71.8385
2008-05-01,12818.3398,13029.0498,12793.0996,13010.0000,245480000,2008-05-01,60.1426
2008-04-30,12831.4502,13010.0000,12808.9805,12820.1299,255070000,2008-04-30,61.6553
2008-04-29,12870.3701,12889.8301,12804.6602,12831.9404,218020000,2008-04-29,65.9649
2008-04-28,12890.7598,12938.7598,12857.5000,12871.7500,222300000,2008-04-28,68.1485
2008-04-25,12848.3799,12909.2002,12742.7803,12891.8604,240760000,2008-04-25,66.1081
2008-04-24,12764.6797,12942.2598,12706.6299,12848.9502,249920000,2008-04-24,61.8891
2008-04-23,12721.4502,12837.3896,12703.0498,12763.2197,244120000,2008-04-23,59.6174
2008-04-22,12825.0195,12825.2598,12656.5596,12720.2305,214950000,2008-04-22,68.1312
2008-04-21,12850.9102,12850.9102,12751.1699,12825.0195,192400000,2008-04-21,70.3280
2008-04-18,12626.7598,12893.9805,12626.7598,12849.3604,304030000,2008-04-18,60.7377
2008-04-17,12617.4004,12656.5596,12563.2500,12620.4902,217000000,2008-04-17,60.2685
2008-04-16,12371.5098,12625.7803,12371.5098,12619.2695,269490000,2008-04-16,45.2201
2008-04-15,12302.0596,12387.7900,12269.8096,12362.4697,208950000,2008-04-15,39.5630
2008-04-14,12324.7695,12367.5996,12280.4004,12302.0596,216010000,2008-04-14,40.7676
2008-04-11,12579.7803,12580.2695,12302.0596,12325.4199,286850000,2008-04-11,58.1695
2008-04-10,12526.7803,12649.3096,12497.2197,12581.9805,227330000,2008-04-10,54.6491
2008-04-09,12574.6504,12621.5498,12468.9697,12527.2598,194950000,2008-04-09,58.5429
2008-04-08,12602.6602,12607.2998,12525.7998,12576.4404,197200000,2008-04-08,60.7593
2008-04-07,12612.5898,12733.6602,12583.2803,12612.4297,198070000,2008-04-07,61.4814
2008-04-04,12626.0303,12688.4805,12528.1602,12609.4199,181260000,2008-04-04,62.3590
2008-04-03,12605.8301,12675.1201,12527.7500,12626.0303,183870000,2008-04-03,61.6389
2008-04-02,12651.6699,12696.2900,12555.1699,12608.9199,232760000,2008-04-02,64.0730
2008-04-01,12266.6396,12659.8203,12266.4697,12654.3604,295530000,2008-04-01,49.3822
2008-03-31,12215.9199,12326.4697,12176.1104,12262.8896,273610000,2008-03-31,46.8784
2008-03-28,12303.9199,12382.1602,12196.8701,12216.4004,209000000,2008-03-28,50.6845
2008-03-27,12421.8799,12476.7598,12293.3398,12302.4600,235390000,2008-03-27,56.0189
2008-03-26,12531.7900,12531.9502,12376.7002,12422.8604,235020000,2008-03-26,61.2770
2008-03-25,12547.3398,12571.8398,12449.0801,12532.5996,237650000,2008-03-25,61.9974
2008-03-24,12361.9697,12622.0703,12361.9697,12548.6396,264320000,2008-03-24,56.6859
2008-03-20,12102.4297,12378.7402,12097.8701,12361.3203,502650000,2008-03-20,47.7371
2008-03-19,12391.5195,12461.5303,12095.0996,12099.6602,328460000,2008-03-19,59.7730
2008-03-18,11975.9199,12392.6602,11975.8398,12392.6602,367780000,2008-03-18,41.0890
2008-03-17,11946.4502,12076.2197,11756.5996,11972.2500,382890000,2008-03-17,39.3409
2008-03-14,12146.3896,12193.6104,11832.7197,11951.0898,380810000,2008-03-14,47.7527
2008-03-13,12096.4902,12215.3496,11875.7803,12145.7402,336260000,2008-03-13,45.1937
2008-03-12,12148.6104,12303.3496,12092.2500,12110.2402,288130000,2008-03-12,47.3115
2008-03-11,11741.3301,12160.7998,11741.0098,12156.8096,372330000,2008-03-11,22.4689
2008-03-10,11893.0400,11926.5000,11731.5996,11740.1504,312020000,2008-03-10,26.5489
2008-03-07,12039.0898,12094.2100,11819.6904,11893.6904,307580000,2008-03-07,31.3430
2008-03-06,12254.5898,12254.5898,12026.0703,12040.3896,283100000,2008-03-06,40.8720
2008-03-05,12204.9297,12349.6699,12140.5303,12254.9902,304570000,2008-03-05,37.0106
2008-03-04,12259.1396,12259.2305,12032.4199,12213.7998,347720000,2008-03-04,39.4728
2008-03-03,12264.3604,12281.3701,12161.0498,12258.9004,259730000,2008-03-03,39.6953
2008-02-29,12579.5801,12580.1504,12223.5703,12266.3896,351870000,2008-02-29,56.5336
2008-02-28,12689.2803,12689.4404,12536.4297,12582.1797,247270000,2008-02-28,64.9192
2008-02-27,12683.5400,12756.5596,12609.3701,12694.2803,263720000,2008-02-27,64.6793
2008-02-26,12569.4805,12734.1797,12512.4102,12684.9199,291760000,2008-02-26,59.9136
2008-02-25,12380.7695,12584.6201,12341.0400,12570.2197,288600000,2008-02-25,50.1829
2008-02-22,12281.0898,12397.7900,12155.2598,12381.0195,307090000,2008-02-22,43.8875
2008-02-21,12426.8496,12503.4600,12247.3398,12284.2998,293420000,2008-02-21,52.3524
2008-02-20,12333.3096,12464.0596,12227.7197,12427.2598,297990000,2008-02-20,46.5651
2008-02-19,12349.5898,12505.2500,12304.0801,12337.2197,257550000,2008-02-19,47.4427
2008-02-15,12376.6602,12376.6602,12278.6201,12348.2100,289800000,2008-02-15,48.7802
2008-02-14,12551.5098,12557.6104,12361.4600,12376.9805,233790000,2008-02-14,58.0256
2008-02-13,12368.1201,12573.1299,12367.7998,12552.2402,236300000,2008-02-13,49.1872
2008-02-12,12241.5596,12469.4102,12241.5596,12373.4102,256970000,2008-02-12,41.7850
2008-02-11,12181.8896,12252.1201,12069.4697,12240.0098,268100000,2008-02-11,38.0628
2008-02-08,12248.4697,12281.8799,12103.3701,12182.1299,262200000,2008-02-08,40.5971
2008-02-07,12196.2002,12332.5195,12120.4404,12247.0000,326200000,2008-02-07,37.7499
2008-02-06,12257.2500,12390.3203,12178.1504,12200.0996,296360000,2008-02-06,39.6943
2008-02-05,12631.8496,12631.9297,12264.0703,12265.1299,334380000,2008-02-05,54.8669
2008-02-04,12743.1104,12749.7803,12621.8301,12635.1602,237410000,2008-02-04,60.9184
2008-02-01,12638.1699,12767.7402,12602.3203,12743.1904,379580000,2008-02-01,57.0047
2008-01-31,12438.2803,12702.3799,12249.9297,12650.3604,394330000,2008-01-31,48.3910
2008-01-30,12480.1396,12681.4102,12406.1699,12442.8301,334680000,2008-01-30,50.2351
2008-01-29,12385.1904,12503.1504,12346.9902,12480.2998,285090000,2008-01-29,46.1631
2008-01-28,12205.7100,12386.0098,12112.1396,12383.8896,278990000,2008-01-28,37.7365
2008-01-25,12391.7002,12486.8896,12183.6797,12207.1699,393660000,2008-01-25,43.9780
2008-01-24,12272.6904,12399.1797,12241.7998,12378.6104,387900000,2008-01-24,38.2607
2008-01-23,11969.0801,12276.6699,11644.8096,12270.1699,536520000,2008-01-23,20.0463
2008-01-22,12092.7197,12092.7197,11634.8203,11971.1904,506500000,2008-01-22,22.4012
2008-01-18,12159.9404,12341.5400,12022.4805,12099.2998,483300000,2008-01-18,23.7272
2008-01-17,12467.0498,12517.6104,12125.5596,12159.2100,439830000,2008-01-17,31.0820
2008-01-16,12476.8096,12613.1299,12392.2695,12466.1602,500040000,2008-01-16,31.3523
2008-01-15,12777.5000,12777.5000,12488.7598,12501.1104,339700000,2008-01-15,40.9505
2008-01-14,12613.7803,12794.5703,12613.7002,12778.1504,245370000,2008-01-14,30.8674
2008-01-11,12850.7402,12851.1396,12543.8701,12606.2998,301890000,2008-01-11,39.3843
2008-01-10,12733.1104,12931.2900,12632.1504,12853.0898,325330000,2008-01-10,31.1304
2008-01-09,12590.2100,12738.6396,12501.7598,12735.3096,332900000,2008-01-09,19.4750
2008-01-08,12820.9004,12906.4199,12565.4102,12589.0703,322690000,2008-01-08,25.5933
2008-01-07,12801.1504,12884.1504,12733.8398,12827.4902,306700000,2008-01-07,23.8000
2008-01-04,13046.5596,13046.7197,12789.0400,12800.1797,304210000,2008-01-04,32.2512
2008-01-03,13044.1201,13137.9297,13023.5596,13056.7197,200620000,2008-01-03,32.0413
2008-01-02,13261.8203,13279.5400,12991.3701,13043.9600,239580000,2008-01-02,42.2664
2007-12-31,13364.1602,13364.7305,13246.5303,13264.8203,167240000,2007-12-31,48.6529
2007-12-28,13361.2305,13451.3799,13298.1504,13365.8701,142930000,2007-12-28,48.4578
